project,pull_number,pull_type,id,text,classification,indicator
kafka,6234,comment,462503916,"ping. it'd be good to get this in since it'll help with debugging tests that flake pretty consistently on jenkins (though we may also need some follow up to turn up logging output during tests, I think a bunch of modules don't even have logging turned on).",test_debt,flaky_test
incubator-pinot,5769,review,467200428,"I think both ways have some pros and cons. I personally think that using a single endpoint is easier for users?
* The main purpose of online AD endpoint is to provide a convenient way to run AD tasks so the endpoint should be as simple as possible. Using a single endpoint is more user-friendly. Using a separate CRUD endpoint does allow more flexibility but it will ask users to firstly register their data before using this service.
* Secondly, online service will not allow much too large size of data so in my sense, sending data in the request every time is not a bottleneck?
I think we could provide both ways. This is phase 1 for this feature. In phase 2, we probably could support another two endpoints to support what you suggested. 
Regarding the cleanup, I think currently in phase 1, it is just a one-call request so I mentioned this as stateless because users will not have a separate endpoint to retrieve anomalies afterwards and hence we could clean up them. In phase 2, another two endpoints will be provided and for those endpoints, we do not need to do the cleanup.
Thanks for your suggestions!",design_debt,non-optimal_design
trafodion,644,review,73953757,Doesn't look like columnReference is used after this. Is this a memory leak?,design_debt,non-optimal_design
incubator-mxnet,8015,review,141497578,"yes, let's worry about this later.",design_debt,non-optimal_design
spark,3246,review,22343430,"There are _12_ new overloads of `createStream` on top of the existing 4. This seems like big overkill. There should be one version in Java/Scala that takes all arguments, one each that takes minimal arguments, and any others needed to retain binary compatibility. The rest seem superfluous.",design_debt,non-optimal_design
spark,7626,review,35370290,Yea this is right now used by a lot of test code. Somewhat annoying to update those.,design_debt,non-optimal_design
incubator-pinot,6004,review,496927468,I tried and don't see a better way to organize the code. We need to have slightly different logic for each primitive type,design_debt,non-optimal_design
pulsar,5032,review,317796702,"This will require to update this file for each release which is not ideal. We could get the list of versions from `versions.json` though the maven install might take a while to complete.
Another option would be to just build the latest version and make sure we add the version tag, so that we just build 1 version (since the older docs will not change).",design_debt,non-optimal_design
shardingsphere,3158,review,329463176,"We may not add a class only for convenience, may need more design or inline into original class",design_debt,non-optimal_design
flink,705,review,30817476,Actually no. I think it's safe to have it fixed. We only need to adjust the values for tests. What is the easiest way to only allow internal configuration? The problem is that for integration tests it's hard to set configuration values for runtime components otherwise.,design_debt,non-optimal_design
samza,230,review,124421458,"@sborya I agree it is pretty convoluted how we are doing this. However, @prateekm and I have discussed this option extensively in the past when we are working on [SAMZA-1212](https://issues.apache.org/jira/browse/SAMZA-1212). 
As I explained before , it is not fully clear how to wire-in the source of the stop and cause of the stop of a streamprocessor across the components. I don't believe it is as straightforward as passing in a `Throwable`. It could work. It becomes particularly tricky for bounded jobs or jobs that decide to stop themselves using TaskCoordinator. The approach you are suggesting is equivalent to threading a needle , where we will end up passing around the state/source of the `stop` across the components' api and callbacks. 
The alternative and more straightforward solution, imo, is to clearly define a state model for each components and persist/manage the status in the streamprocessor. That way, it will make it easier for streamprocessor to take remediation steps.
We can discuss more on this. However, this PR is simply a bug-fix. We should scrutinize the refactoring/behavior of the APIs in a separate thread/JIRA. What do you think?",design_debt,non-optimal_design
beam,1278,review,86889887,"Fair. Added that. Still not perfect, but at least it will be perfect in pipelines without bundle failures, which is, hopefully, most pipelines.",design_debt,non-optimal_design
gobblin,2015,review,129176332,"The configuration options are not symmetric here, which can lead to confusion and does not allow all override possibilities. The code is ignoring the config store whitelist tag when a job-level whitelist is specified, but it is adding the job-level blacklist to the tag-based blacklist.",design_debt,non-optimal_design
kafka,764,review,50764320,"@apovzner Personally I think the timestamp should be accurate. Modifying the timestamp sounds very hacky and creates extra complexity. Please also notice that the timestamp index built by the followers will be purely depending on the timestamp in outer message of compressed messages. The followers will not even decompress the messages. If we play the trick here, the time index on follower will also be affected. 
If we want to make things right, then producer should be able to get the necessary topic configuration info from broker, either from TopicMetadataRequest or some other requests. So the producer can set the timestamp correctly to avoid server side recompression. But like you said this is a bigger change and it is unnecessary to block on that change.
I think the current solution is reasonably clean as of the moment.
Once the producer is able to get the topic configuration from broker, we can simply migrate to use that. Since everything is purely internal, the migration is very simple and transparent to users.",design_debt,non-optimal_design
samza,103,review,110061958,I prefer addressing non SEP-1 related suggestions in a separate PR. This is an awfully large change and should not be bloated with other important changes.,design_debt,non-optimal_design
beam,6981,review,233161421,"Regarding the operator as a whole and as discussed in the past, constraints are mostly inherited and would need to be addressed by refactoring the base. I'm not sure about the timing for this though, if it should wait until legacy runner goes away (there is still significant work for portable runner to become adequate replacement for Java pipelines).",design_debt,non-optimal_design
spark,9297,review,46203981,"Also, is the only purpose of `sqlListener` to prevent multiple listeners from being created at the same time? If so, I think it would be better to use an AtomicBoolean so that we don't create another strong reference to a SQLListener, which might have a lot of internal state that could lead to memory leaks.",design_debt,non-optimal_design
kafka,8105,review,379594069,When are we removing the entry upon task closure? If it never cleans up we could potentially have an ever-growing map.,design_debt,non-optimal_design
spark,2933,review,19377630,"I think it's better to keep this internal, it's a tradeoff between 1.0 and 1.1, most of the users do need to touch this.
We could document it later if user really need it.",design_debt,non-optimal_design
spark,1270,review,17257206,"`RDD[(Set[Double], Set[Double])]` may be hard for Java users. We can ask users to input `RDD[(Array[Double], Array[Double])]`, requiring that the labels are ordered. It is easier for Java users and faster to compute intersection and other set operations.",design_debt,non-optimal_design
ignite,5635,review,241036804,"Hmm... We will avoid boilerplate, but seems like it will make code more error prone. Developer can forget to override this method for trainer which potentially supports updating and get an error while trying to update this model in the future whereas keeping it abstract forces developer to think if this trainer supports update and insert `NotImplementedException` more cautiously.",design_debt,non-optimal_design
spark,22847,review,228600757,"it will not be JITted; it also should not not be too small, otherwise there will be many function calls.",design_debt,non-optimal_design
pulsar,43,review,80817924,"Here, to avoid creation of new ByteBuf we modify same DoubleByteBuf of the message with newly computed checksum.
However, while message creation if we see memory-leak then we create `SimpleLeakAwareByteBuf` or `AdvancedLeakAwareByteBuf` (based on `ResourceLeak Level`) instead   `DoubleByteBuf`. So, should we keep this check.",design_debt,non-optimal_design
spark,2907,review,19663363,Thanks for the much better solution. That works just fine.,design_debt,non-optimal_design
arrow,9626,review,587325457,"Does this mean that conversion could give the wrong results (in addition to being leaky)? If so, can you add a test showcasing that? (I believe you need the different chunks to be unequal...).",design_debt,non-optimal_design
samza,235,review,124903942,"It will be cleaner to simply pass the metrics registry associated with this component and register more granular group of metrics under `ZkUtilsMetrics`. Overloading it with `ZkJobCoordinatorMetrics` is confusing as this component - ZkUtils is also accessed from CoordinationService. 
HTH. Thanks!",design_debt,non-optimal_design
activemq-artemis,2427,review,232558150,"It may have them from legacy someone put it there, but if you were designing a collections class, you'd design it in a fashion so it focussed just on the logic it needs to have. And any interaction needed is supplied generically, e.g. for your case, you;d need generic method: remove(Predicate<SimpleString> predicate). This is a collection class in reality so i apply the same rules of engagement..
If anything that field, the flag and the method check hasInternalProperties really should move up to CoreMessage, as its only used there. Doing that would mean you can still get your benefit as then the check stays in CoreMessage. 
This would really clean up TypedProperties to just having fields it really should only care for, keeping it clean.",design_debt,non-optimal_design
incubator-brooklyn,910,review,41485190,"No particularly strong feelings from me, but I'd lean towards including the no-arg constructor for two reasons:
1. It's consistent with the other enrichers (we could change them all, but having some of each pattern seems more confusing).
2. The contract for enrichers/policies/entities/locations to be instantiated through the `EnricherSpec` etc is that the class must have a no-arg constructor. We don't expect people to call this constructor directly.
The second point means we probably should include the constructor with a comment. We could maybe even change `InternalPolicyFactory` etc so that it can handle calling protected constructors, which would enforce that more.
Anyway, I'm happy to ignore it in this PR.",design_debt,non-optimal_design
ignite,6420,review,273863106,Nanoseconds is too much. Milliseconds will be enough.,design_debt,non-optimal_design
kafka,9318,review,495932581,"This check makes sure the code always stays in sync. However, if we can make great code reviews (like yours), this static check should be unnecessary :)
I will remove this painful check (to me also) in next commit.",design_debt,non-optimal_design
camel-quarkus,570,review,360695073,"I think we really need to consider option 1, eventually we may need to clean up a bit the camel's bom but I think that as long term we'll end up supporting most of the component camel supports and the chance to hit this issue again is in my opinion high",design_debt,non-optimal_design
apisix,2036,review,487762501,why call `res_fun` twice?,documentation_debt,low_quality_documentation
beam,6676,review,233138480,"Looks like doc was outdated, corrected it, batchSize controls elements used in batch INSERT SQL, i.e INSERT INTO t(a, b, c) VALUES(x1, y1, z1), ..., (xN, yN, yN); Batching can speed up loading data greatly, but not all SQL database may support it, so controlling batch size gives some lever for various SQL vendors.",documentation_debt,outdated_documentation
nifi,4303,review,432322027,"This looks a little strange to my be retrospect, but the documentation says “To reduce the amount of time admins spend on authorization management, policies are inherited from parent resource to child resource”, so I think in practice the case where you cannot access the process group but you can access a resource within should not happen.",documentation_debt,low_quality_documentation
hive,2111,review,607667423,"Since it's a new interface method, can you add some javadoc please?",documentation_debt,outdated_documentation
hbase,1482,review,416140357,What does this function do? Favor SSD? Needs comment.,documentation_debt,low_quality_documentation
flink,9748,review,328404835,"Add comment for this in this commit otherwise, other people would be confused.",documentation_debt,low_quality_documentation
superset,8867,review,360617020,"It's not super clear here what this does or why you'd want to use this config element. I had to read a bit of code to understand it.
Then add a proper example with type annotation",documentation_debt,low_quality_documentation
spark,3099,review,20111063,"Doc needed!  Something like:
""A Pipeline consists of a sequence of stages, each of which is either an Estimator or a Transformer.  When [[fit()]] and [[transform()]] are called, the stages are executed in order, and each stage may modify the dataset before it is passed to the next stage.""
Maybe say something about what happens when there are no stages too.",documentation_debt,outdated_documentation
kafka,241,review,40615287,"Typo. ""Unless the..."" Don't leave us hanging!",documentation_debt,low_quality_documentation
incubator-mxnet,11502,review,200206922,Needs more explanation on what this is used for and how do users use this,documentation_debt,low_quality_documentation
airflow,5010,review,272785021,Can you share how you derive `yesterday_ds` with `execution_date` with macros in the docs?,documentation_debt,outdated_documentation
airflow,5661,review,307279581,"Enter is required. Otherwise, documentation is not rendered correctly.",documentation_debt,low_quality_documentation
nifi,1553,review,103938291,Are these comments necessary?,documentation_debt,low_quality_documentation
kafka,386,review,43579299,"Rep @onurkaraman : `removeGroup` should always be guarded by the group lock inside the `GroupCoordinator`, while `getGroup` and `addGroup` are not since the group object is not available yet. I will make that more clear in the comments.
Rep @junrao : ack.",documentation_debt,low_quality_documentation
flink,12260,review,429716465,"Could you add a short comment for this field to explain why we need this? The same to `CatalogManagerCalciteSchema`, `CatalogSchemaTable`, `DatabaseCalciteSchema`. For example:",documentation_debt,low_quality_documentation
arrow,8648,review,567582052,"1.  Input first,
2. Input output next.
3. Output variables.",documentation_debt,outdated_documentation
incubator-pinot,4397,review,307084550,please add some javadoc,documentation_debt,outdated_documentation
kafka,158,review,38986690,"just to circle back here - I asked @benstopford to remove the test and doc and do it in a new PR, since they are a bit out of context here.",documentation_debt,outdated_documentation
tvm,2773,review,283191720,Doc formatting.,documentation_debt,low_quality_documentation
calcite,782,review,209381477,"``
// below might change the type of the call (e.g. from nullable to non-nullable)
// however simplify(..) is allowed to return node with different type
// if the type should match, then `simplifyPreservingType` should be used",documentation_debt,low_quality_documentation
flink,4143,review,123715389,"In general, I would not use the ""kleene"" term, as we do not use it throughout the rest of the docs.
You can say sth like ""looping"" or simply oneOrMore.
In addition, it would also be more consistent to not use ""operator"" but ""pattern"". In the docs we have ""pattern sequences"" composed of ""patterns"" so we should stick to that.
So ""Kleene Operator"" -> ""looping pattern"" or ""oneOrMore pattern""",documentation_debt,low_quality_documentation
beam,12645,review,486156062,@abhiy13 short javadoc please.,documentation_debt,outdated_documentation
spark,20303,review,249798529,"I can answer that myself, the countdown stuff is useful to figure out if the computation has completed. Please add some doc here.",documentation_debt,outdated_documentation
incubator-brooklyn,910,review,39962111,"Worth having some javadoc (even though the method is small, it's behaviour is non-obvious). It wasn't clear until looking carefully why would increment the iterator sometimes (i.e. call `next()`) and not other times.",documentation_debt,low_quality_documentation
tinkerpop,1308,review,512632352,"nit: Capital ""A"" in ""Authorization"" please since it's a title. 
nit: There's a bit more formatting to do in the text like enclosing class names in backticks.
I think it would be worth adding some note here to providers to say that while Gremlin Server supports this authorization feature it is not a feature that TinkerPop requires of graph providers as part of the agreement between client and server. Graph providers may choose to implement their own methods for authorization in the manner they see fit.  I would say a similar ""IMPORTANT"" callout box should probably be added to the reference documentation to alert users to this notion. Finally, as you draw closer to a final body of work, this is a neat new feature that should have upgrade documentation. (and perhaps more user facing documentation?))
UPDATE: I read a bit further on and saw you linked from the user documentation to this page....that could suffice, but if I'm thinking of this feature right I sense that users will write these authorizors and i think it could be a popular feature which means more front facing documentation.",documentation_debt,low_quality_documentation
flink,10017,review,349058826,To check whether a file is zip-format we must read its actual content. If user specifies a DFS url the check will introduce additional IO. Suffix checking is also hard because there are too many file formats are actually zip format. Maybe rewriting the doc string in detail to tell users what file format are actually supported is a better choice?,documentation_debt,low_quality_documentation
helix,1208,review,464529958,"Typo.
Also, why do you ever need to set the task version after-the-fact?",documentation_debt,low_quality_documentation
hudi,2106,review,503737912,"please keep this javadoc to be just about the preCombine() method, without any context from this PR;s scenarios.",documentation_debt,low_quality_documentation
kafka,6762,review,286572482,"The comment above doesn't seem to fit the case, perhaps the result of a refactor somewhere along the way. Shall we move it below to the actual `Dead` case?",documentation_debt,outdated_documentation
kafka,764,review,51615946,"Could we put those comments in a more prominent place like the beginning of the class? With v1 message format, we are adding a timestamp, a timestamp type attribute, and are using a relative for inner message. It would be useful to document the format in a bit more details for both the outer and the inner message. For example, should the timestamp type attribute be set for inner messages?",documentation_debt,low_quality_documentation
hadoop,575,review,264257746,"""if the stream is not in state Open"" would be clearer.",documentation_debt,low_quality_documentation
incubator-mxnet,8302,review,155828922,The documentation need to be updated. Does copying from mkl-dnn array to sparse ndarray work??,documentation_debt,outdated_documentation
cloudstack,2699,review,194376281,"Well, I did not see anything yet in the Github. However, if you add just a snippet of comments explaining why we need such method, I am fine with it.",documentation_debt,low_quality_documentation
gobblin,2656,review,292076607,"The reason is I get rid of `this.dags.get(dagId);` and there's no reference to a `dag` associated with this `dagId`. So clean up has to happen before `remove`, or `dag` object won't be fetched. 
Will add comment to make it clear",documentation_debt,outdated_documentation
beam,9730,review,331592994,"use `re.search()`.  also, I don't think this needs to be private, so remove the leading underscore.
maybe add a comment like:  ""we don't use json.loads to test validity because we don't want to propagate json syntax errors downstream to the runner""",documentation_debt,outdated_documentation
hbase,1077,review,368823636,May be good to update doc for `hbase.coprocessor.regionserver.classes` in section `Restricting Coprocessor Usage` of cp.adoc?,documentation_debt,outdated_documentation
couchdb,3015,review,488882226,"It was carried over from the old couch_replicator_scheduler_job.erl and then from couch_replicator.erl 
https://github.com/apache/couchdb-couch-replicator/commit/b48d7bdc49d107f33d96f08603006a1c9edc322f#diff-ba1cca81bdc216835256f72cc6a72fa5R374
Beyond that not sure about its origin. Technically it is possible, say, for a couch_replicator_auth plugin to link to a process that then exit normally so we end up in this part of the code and it won't be a worker, changes reader or any other known process in this module. So perhaps we should change to a comment indicating that instead of leaving the commented code in there?",documentation_debt,low_quality_documentation
arrow,5213,review,318643171,"It would be nice to have some javadocs for the new methods, although they are fairly self-explanatory",documentation_debt,outdated_documentation
flink,6076,review,190841926,"+1 for getting this into the docs. I offer some grammatical improvements. Also, is it correct to describe ""operators are required to completely process a given watermark before forwarding it downstream"" as a general rule, meaning that it might have exceptions, or should we simply say ""operators are required ..."" without adding this caveat?
I changed behaviour to behavior because most of the docs seem to be using American spellings rather than English ones, but I'm not sure if we have a policy regarding this.",documentation_debt,low_quality_documentation
zookeeper,684,review,238789004,"Yes, I think we randomly chose one, it depends on how much data you have, we'll update the doc for the best practice. Also there is metric to show the cache hit rate, if it's too low, maybe we need to raise the cache size.",documentation_debt,outdated_documentation
incubator-pinot,4387,review,300516190,Would be nice to add a comment on why TreeMap (ordering) is needed.,documentation_debt,low_quality_documentation
spark,29104,review,459576703,"nit: Should we add a comment here that lookupKey contains only a single column ? It will make understanding ""allNull"" easier.",documentation_debt,low_quality_documentation
spark,9399,review,43590281,Let's add a comment?,documentation_debt,outdated_documentation
beam,4185,review,153627791,Can you add a comment with an example of an actual value here?,documentation_debt,low_quality_documentation
tinkerpop,141,review,44267313,"Typo.""the the"" => ""then the""",documentation_debt,low_quality_documentation
nifi,4369,review,452304677,Typo: configureSasToken(),documentation_debt,low_quality_documentation
gobblin,2788,review,351428413,typo: Gobblin config path,documentation_debt,low_quality_documentation
incubator-pinot,4047,review,288787662,"Instead of these 3 comment lines, just point to the design document",documentation_debt,low_quality_documentation
spark,4214,review,25109930,can you add a quick comment of what `true` means here:,documentation_debt,low_quality_documentation
beam,12241,review,454528596,I would add a comment above to state the assumption. But it's minor though.,documentation_debt,low_quality_documentation
storm,128,comment,45091287,"I finally made it through all of the code.  It looks good for the most part.  Just a few minor comments.  I also am wiling to maintain/support this code. I have a umber of customers who I know would be very interested in using this, so I would be on the hook for supporting it anyways :)",code_debt,low_quality_code
trafficserver,2300,comment,318132384,"It seems possible to collapse at least some of this class hierarchy, but I was told that there's future plans for making subclasses of the PrinterIface class. There just seems like a lot of class hierarchy (up to 4) for such a small amount of code, and I really don't think we should make provisioning now, for something that *might* be done later. If it becomes an issue later, it's easy to refactor (don't do premature ""abstractions"" :-).",code_debt,low_quality_code
trafficserver,866,comment,240594556,"I'd say it is not sufficient.
As a workaround for most cases, it works, and personally I'm OK with it as is. However, I think the behavior of `TSStringPercentEncode` shouldn't be changed because it's just a workaround for logging issue.
So, if the API keeps current behavior, then I'm fine with landing this change.",code_debt,low_quality_code
hive,1780,comment,761269576,Updated PR to improve readability (https://github.com/apache/hive/pull/1780/commits/37e707705c6cc7c025bbe7fb1b67682062dc84c7) and at the same time address HIVE-24646.,code_debt,low_quality_code
kafka,1908,comment,250894831,"LGTM. Merging to trunk and 0.10.1. Thanks @edoardocomar and @mimaison for the hard work (and patience) on this patch! I have some minor cleanups/improvements on the client and in testing, which I will submit in a follow-up PR.",code_debt,low_quality_code
carbondata,4078,comment,787036665,"@VenuReddy2103
 I checked all places, but 14 places still keep the same with previous.
1) in 9 places, it uses only one event, fireEvent is ok. 
2) in 4 places, preEvent and postEvent are in the different code blocks.
3) in 1 place, there is a large code block between preEvent and postEvent.",code_debt,low_quality_code
activemq-artemis,2558,comment,472853473,"I see you added a test, but you still haven't addressed my question about synchronized on .class.
Why is that needed?",code_debt,complex_code
openwhisk,3449,comment,373702523,"What a mess...
On Mar 16, 2018 5:12 AM, ""Carlos Santana"" <notifications@github.com> wrote:",code_debt,low_quality_code
cxf,561,comment,498837564,"I'm wondering if it would make sense to insert a layer between AbstractFeature and the actual features like:  
and then each of the subclasses would look something like:
and a lot of the duplicate code in each of the subclasses goes away. 
Thoughts?",code_debt,duplicated_code
pulsar,2888,comment,441582678,"The ""data:"" parser you wrote would be a duplicate code because it's already implemented in the in-house URL class I wrote.  I'm not going to make a change request because I don't want to delay this feature, but either of the parsers should be removed eventually to eliminate duplicate code.
Also, because environment variables are general enough as data sources, I think ""env:"" parser should be added as a `URLStreamHandler` so that other places can use it too via the in-house URL class.
As for ""token:"", I'm ok with having it in this plugin as a special case. But if you renamed it to ""raw:"", it could be used on other places.",code_debt,duplicated_code
pulsar,366,comment,296908563,"@rdhabalia Maybe the name `NonDurableCursor` doesn't fully convey the intended semantic for the new class. The context here is just to have a way to read through a topic (eg: support `TopicReader`) and reuse as much code as possible from the regular cursor implementation. Basically all the cache code and the logic for how to switch to ""next valid position"", plus the asyncReadOrWait stuff.
About non impeding messages to be deleted, consider that in case of non-durable topic, during a disconnection the cursor will go away and data will get potentially deleted anyway. So I prefer it to be explicitly ingrained into the API. Same thing about naming the cursor. It will go away in any case after a restart, so I don't see the advantage of naming it.
When data gets deleted, the cursor will just skip over it. The intended usage for the non-durable cursor and topic reader is in conjunction with the message retention, to make sure data sticks around for the intended amount of time",code_debt,low_quality_code
spark,17582,comment,294933906,"so we should definitely fix the /api/v1/applications/<app-id>/logs to go through the acls.  It looks like it should be protected in ApiRootResource.java. You have the app id so it needs to do something like the withSparkUI to get the acls included in that application.
Like I mentioned the listing (/api/v1/applications) and /api/v1/applications/<app-id> (which is same info I believe as listing) were intentionally left open.  I don't really see a reason to change that but if other people have a use case for it then perhaps we should make which pages are protected by acls configurable.  
on the history server I would expect spark.acls.enable=false and spark.history.ui.acls.enable=true, I can see where that could be confusing, perhaps we should document this better. spark.acls.enable on the history UI really is protecting the root UI, not the app level ui's.  We could explicitly turn this off.",code_debt,low_quality_code
kafka,6517,comment,484309340,"@hzxa21 Thanks for the code review.
1)	This consistently happens on Windows platform. I have seen few people complaining similar issues for some Linux flavors, but consensus is this is not an issue for most of the popular Linux flavors. This is a classic windows problem where if a handle is open for a file, NTFS does not allow it to be renamed / moved / deleted. All the file handles open on the file are required to be closed before renaming them. This is not much of an issue with Linux because of the way Linux file system is implemented. The way files are implemented in Linux, it allows to rename / move / delete files even if there are open handles to them.
The way I think about this patch is, before renaming any files / directories, we should always close the file channels. This is applicable to Linux as well. There are 2 fundamental scenarios. 
a)	Deletion of directories since the topic is deleted and deletion of segment files by cleaner thread. We believe, we should close the log file in case of log deletion and close the segment in case of segment file cleanup. Since no one should be reading these files, it is safe to close.
b)	 During swapping flow, where ‘.cleaned’ files are renamed to ‘.swap’ files and then they are renamed to actual log files. Here also we believe segment should be closed during renaming and re-opened after the swap.
Overall gist is, files should be closed before renaming them and should be opened back if required. This should be applicable to Linux as well
2)	Yes, initially we implemented the change in rename files method. But that change turned out to be 
ugly. Here is the abandoned pull request done such way.
https://github.com/Microsoft/kafka/pull/17/files
Problem was, there was no need to re-open ‘.deleted’ files. So we had put an if check to not to re-open ‘.deleted’ file. Also, it resulted in changes at many places.
Also, I felt like it was not a cleaner fix where we are not solving the root problem. Which is to close the segment before they are renamed / deleted. Also, we wanted this to be a generic fix, rather than specific to Windows.
3)	Yes, I can add some test cases. We wanted to get a initial feedback on the idea before adding tests.",code_debt,low_quality_code
flink,1052,comment,134567455,"Really good work @r-pogalz. I had only some minor comments concerning style and test cases. 
I like your approach to split the implementation of FLINK-687 into multiple parts. This makes it far easier to review. Concerning the description of FLINK-2106, you haven't integrated the outer sort merge join into the optimizer and the API, yet. I guess this will happen as a next step. Maybe you can update the description of FLINK-2106 accordingly.
Other than that, the PR looks good to me :-)",code_debt,low_quality_code
spark,4105,comment,103159431,"This is reasonable, but it doesn't handle `Error`. I don't think you need a new 'inner' method? it also duplicates the job cleanup code.",code_debt,low_quality_code
tajo,308,comment,67804082,"Hi @sirpkt ,
+1
The patch looks good to me. I have one suggestion. Each test method name should have the prefix 'test'. For example, `lastValue1` should be `testLastValue1`. It's trivial, so you can immediately commit the patch after fixing them.",code_debt,low_quality_code
trafodion,604,comment,234079094,"The code seems fine, however, it seems like it would be good to at least log the transid with the exceptions so we can better track down/correlate issues after the fact.",code_debt,low_quality_code
kafka,4001,comment,333581688,Am I missing something or you're using raw types in several places now? Raw types only exist for migration compatibility purposes and should never be used in new code IMO.,code_debt,low_quality_code
airflow,1488,comment,222606343,Ah. The hive-hook shouldn't be there. I think I must have included it from someone elses commit when doing a rebase. Will tidy it up and do a force push later today.,code_debt,low_quality_code
spark,28661,comment,635693433,"Well, I'd say it differently. A Python person may not know what a JVM stack trace means. Taking it away doesn't itself do much except shorten a big dump of output, which doesn't really simplify much. Taking away important information that perhaps someone _else_ can make sense of isn't making usage (debugging) harder. if this is only removing ""unhelpful"" stack traces from the console, I can see it.",code_debt,low_quality_code
tvm,4847,comment,584462639,CSourceModule with an empty string looks to me as well. @kumasento could you do that instead of creating a dummy llvm module? Thanks.,code_debt,low_quality_code
tvm,7021,comment,797529527,"@ANSHUMAN87 Hi, thanks for trying this! Could you be more specific about your setting? The adaptive evaluator works in the occasion when the repeat/number of the measure_option is a big number (like 500), and according to our experiment results in the paper, the search efficiency outperforms than the base AutoTVM in the Transformer encoder tuning case.",code_debt,slow_algorithm
beam,5049,comment,379410687,"Note that this change is not Python 3 compatible since `long` was removed in Python 3.  Can you add something similar to the following?
https://github.com/apache/beam/blob/8d854d4ce0365a8e201b388618d7732f000c65b9/sdks/python/apache_beam/transforms/combiners.py#L39",code_debt,low_quality_code
spark,1379,comment,71531266,@dbtsai I did batching for artificial neural networks and the performance improved ~5x https://github.com/apache/spark/pull/1290#issuecomment-70313952,code_debt,slow_algorithm
spark,4533,comment,73925690,"Sounds correct. The subsequent tries do try in parallel. So, I suppose that's pretty good evidence it's parallelized. Unless anyone else speaks up I think this sentence can be removed.",code_debt,complex_code
activemq-artemis,3455,comment,779848243,"@michaelandrepearce this is just code cleanup. Nothing that would bring any value to a release notes...
The commit itself would be enough record of the change here.
If someone is creating a JIRA, it would be a task, as the is not an improvement, not a feature, not a bug fx.. no value on the release notes.",code_debt,low_quality_code
airflow,3090,comment,370109428,"nit: i think line 68-70 can be removed (to avoid confusion), looks like abandoned legacy code:
thanks for fixing this!",code_debt,dead_code
spark,12836,comment,216750713,"Ok - if the behavior we get from `dapply(repartition(df, cols))` is the same as `groupByKey().flatMap` then I'm fine with going with the simpler implementation. 
But I think we should have a high level `gapply(df, cols, function(group))` API in SparkR that is clearly specified. The internal implementation we should go with whatever is simpler.",code_debt,complex_code
trafficserver,3903,comment,402768113,"I think it's good to take opportunities like this to do more general code cleanup. I'm on vacation this week, I will look at splitting it in to two commits when I get  back.",code_debt,low_quality_code
systemds,1023,comment,728301245,"LGTM - thanks for the cleanup @Shafaq-Siddiqi. The scenario with 10 components was still failing, but after some debugging it turned out this was due to Kmeans not converging. During the merge I fixed the hard-coded maximum iterations for Kmeans, some formatting issues, and vectorized part of the cholesky computation. With those changes it ran fine.",code_debt,low_quality_code
pulsar,9246,comment,775491410,"sorry for the late reply. @sijie 
I just notice this change and am wondering the necessity of exposing the whole admin client from functions to users. Maybe we can have some discussion when you are available",code_debt,low_quality_code
beam,13435,comment,747291549,"@rHermes yes general good practice is to separate PRs that deal with different subjects. But for cleaning PRs, it is the same subject. There a lot of leftovers in nexmark what I would like to avoid is tens of PRs that remove only a couple of fields.",code_debt,dead_code
hadoop,2674,comment,781282914,"+1 LGTM , @cyrus-jackson  please to take care of the checkstyle too",code_debt,low_quality_code
arrow,1804,comment,377119109,"I'm sorta ambivalent on the package name -- I looked at crates.io and there are some other ASF projects with packages that just use the Foo in Apache Foo. If ""arrow"" is shorter and sweeter, that's no problem",code_debt,low_quality_code
skywalking,4987,comment,652475825,"local compile and package speed is so slow,because  need to download so much dependency jar file from maven depository",code_debt,slow_algorithm
rocketmq,64,comment,280278200,"Can you provide some test data, say before/after applying this patch, how many duplications are found respectively?
IMHO, we should make the API as concise as possible.",code_debt,duplicated_code
arrow,5508,comment,535832777,"@emkornfield I created a new benchmark to evaluate the performance of consumer directly. The improvement is not significant:
after: JdbcAdapterBenchmarks.consumeBenchmark  avgt    5  77326.747 ± 218.829  ns/op
before: JdbcAdapterBenchmarks.consumeBenchmark  avgt    5  79007.087 ± 63.994  ns/op
I think there are two reasons for this:
1. in our benchmark, the jdbc implementation is based on h2, and for this library the wasNull method implementation was simple: 
    @Override
    public boolean wasNull() throws SQLException {
        try {
            debugCodeCall(""wasNull"");
            checkClosed();
            return wasNull;
        } catch (Exception e) {
            throw logAndConvert(e);
        }
    }
It can be seen that the implementation is based on a simple flag, plus some simple checks. For other implementations with other RDBs, the implementation can be more heavy. For example, the following code gives the implementation of MySQL JDBC, which may involve megamorphic virtual calls:
  public boolean wasNull() throws SQLException {
    try {
      return this.thisRow.wasNull();
    } catch (CJException var2) {
      throw SQLExceptionsMapping.translateException(var2, this.getExceptionInterceptor());
    }
  }
2. The time for wasNull method was insignificant compared with the Arrow set methods.",code_debt,slow_algorithm
arrow,4322,comment,493617041,"For posterity, I came across this discussion around the original hard-coding of the rpath: https://github.com/apache/arrow/pull/2489#discussion_r215664651.",code_debt,low_quality_code
